codigo_ocorrencia,aeronave_matricula,aeronave_operador_categoria,aeronave_tipo_veiculo,aeronave_fabricante,aeronave_modelo,aeronave_tipo_icao,aeronave_motor_tipo,aeronave_motor_quantidade,aeronave_pmd,aeronave_pmd_categoria,aeronave_assentos,aeronave_ano_fabricacao,aeronave_pais_fabricante,aeronave_pais_registro,aeronave_registro_categoria,aeronave_registro_segmento,aeronave_voo_origem,aeronave_voo_destino,aeronave_fase_operacao,aeronave_fase_operacao_icao,aeronave_tipo_operacao,aeronave_nivel_dano,total_fatalidades,aeronave_dia_extracao
201404171275540,PTJRS,OPERADOR PARTICULAR,AVI√O,CESSNA AIRCRAFT,402B,C402,PIST√O,BIMOTOR,2858,ENTRE 2250 E 5700 KG,7,1974,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SBCA,SNPJ,POUSO,LANDING,VOO PRIVADO,SUBSTANCIAL,0,5/31/2019
201209039405553,PTDYK,OPERADOR DE AERONAVE,AVI√O,PIPER AIRCRAFT,PA-31,PA31,PIST√O,BIMOTOR,2948,ENTRE 2250 E 5700 KG,4,1974,ESTADOS UNIDOS,BRASIL,S00,M√öLTIPLA,****,****,CRUZEIRO,EN ROUTE,VOO N√O REGULAR,SUBSTANCIAL,0,5/31/2019
201212131354852,PTDYK,OPERADOR DE AERONAVE,AVI√O,PIPER AIRCRAFT,PA-31,PA31,PIST√O,BIMOTOR,2948,ENTRE 2250 E 5700 KG,4,1974,ESTADOS UNIDOS,BRASIL,SAE-AL,ESPECIALIZADA,****,****,ESPECIALIZADA,MANEUVERING,OPERA«√O ESPECIALIZADA,NENHUM,0,5/31/2019
200908237759127,PTSLE,OPERADOR DE AERONAVE,AVI√O,EMBRAER,EMB-120ER,E120,TURBOHELICE,BIMOTOR,11990,ACIMA DE 5700 KG,34,1989,BRASIL,BRASIL,TPR,REGULAR,****,****,SUBIDA,EN ROUTE,VOO REGULAR,NENHUM,0,5/31/2019
201804201518248,PTIXC,OPERADOR DE AERONAVE,AVI√O,CESSNA AIRCRAFT,310Q,C310,PIST√O,BIMOTOR,2404,ENTRE 2250 E 5700 KG,6,1973,ESTADOS UNIDOS,BRASIL,TPX,T¡XI A…REO,###!,SBRD,DECOLAGEM,TAKEOFF,VOO PRIVADO,SUBSTANCIAL,0,5/31/2019
201101045596239,PTRCB,OPERADOR DE AERONAVE,AVI√O,EMBRAER,EMB-810C,PA34,PIST√O,BIMOTOR,2073,AT… 2250 KG,6,1981,BRASIL,BRASIL,TPX,T¡XI A…REO,****,****,CRUZEIRO,EN ROUTE,T¡XI A…REO,LEVE,0,5/31/2019
201312184539202,PPGBR,AEROCLUBE,AVI√O,AERO BOERO,AB-115,AB11,PIST√O,MONOMOTOR,770,AT… 2250 KG,3,1991,ARGENTINA,BRASIL,PRI,INSTRU«√O,SBCY,SWLV,CORRIDA APOS POUSO,LANDING,VOO DE INSTRU«√O,SUBSTANCIAL,0,5/31/2019
201008064328766,PPFFZ,ORG√O P√öBLICO,AVI√O,EMBRAER,EMB-810D,PA34,PIST√O,BIMOTOR,2155,AT… 2250 KG,6,1980,BRASIL,BRASIL,ADF,ADMINISTRA«√O DIRETA,****,****,POUSO,LANDING,OPERA«√O POLICIAL,LEVE,0,5/31/2019
200909262865305,PTRSO,OPERADOR DE AERONAVE,AVI√O,EMBRAER,EMB-810D,PA34,PIST√O,BIMOTOR,2155,AT… 2250 KG,7,1982,BRASIL,BRASIL,TPX,T¡XI A…REO,****,****,CORRIDA APOS POUSO,LANDING,T¡XI A…REO,LEVE,0,5/31/2019
201008053603107,PTRSO,OPERADOR DE AERONAVE,AVI√O,EMBRAER,EMB-810D,PA34,PIST√O,BIMOTOR,2155,AT… 2250 KG,7,1982,BRASIL,BRASIL,TPX,T¡XI A…REO,SWFT,SBGO,DECOLAGEM,TAKEOFF,T¡XI A…REO,SUBSTANCIAL,0,5/31/2019
201408168860592,PPGYB,AEROCLUBE,AVI√O,NEIVA INDUSTRIA AERONAUTICA,56-B,PAUL,PIST√O,MONOMOTOR,660,AT… 2250 KG,2,1963,BRASIL,BRASIL,PRI,INSTRU«√O,****,****,POUSO,LANDING,VOO DE INSTRU«√O,NENHUM,0,5/31/2019
201411194139870,PPGYB,AEROCLUBE,AVI√O,NEIVA INDUSTRIA AERONAUTICA,56-B,PAUL,PIST√O,MONOMOTOR,660,AT… 2250 KG,2,1963,BRASIL,BRASIL,PRI,INSTRU«√O,SBBP,SBBP,T¡XI,TAXI,VOO DE INSTRU«√O,SUBSTANCIAL,0,5/31/2019
201310103496149,PPGYB,AEROCLUBE,AVI√O,NEIVA INDUSTRIA AERONAUTICA,56-B,PAUL,PIST√O,MONOMOTOR,660,AT… 2250 KG,2,1963,BRASIL,BRASIL,PRI,INSTRU«√O,****,****,CORRIDA APOS POUSO,LANDING,VOO DE INSTRU«√O,NENHUM,0,5/31/2019
201211194619618,PPGCN,AEROCLUBE,AVI√O,AERO BOERO,AB-115,AB11,PIST√O,MONOMOTOR,770,AT… 2250 KG,3,1991,ARGENTINA,BRASIL,PRI,INSTRU«√O,****,****,T¡XI,TAXI,VOO DE INSTRU«√O,LEVE,0,5/31/2019
201211138938221,PPGCN,AEROCLUBE,AVI√O,AERO BOERO,AB-115,AB11,PIST√O,MONOMOTOR,770,AT… 2250 KG,3,1991,ARGENTINA,BRASIL,PRI,INSTRU«√O,****,****,POUSO,LANDING,VOO DE INSTRU«√O,LEVE,0,5/31/2019
201105065161524,PTLOI,ESCOLA DE AVIA«√O,AVI√O,CESSNA AIRCRAFT,172E,C172,PIST√O,MONOMOTOR,1043,AT… 2250 KG,4,1964,ESTADOS UNIDOS,BRASIL,PRI,INSTRU«√O,****,****,T¡XI,TAXI,VOO DE INSTRU«√O,NENHUM,0,5/31/2019
201610251354263,PTETB,ESCOLA DE AVIA«√O,AVI√O,EMBRAER,EMB-810C,PA34,PIST√O,BIMOTOR,2073,AT… 2250 KG,6,1978,BRASIL,BRASIL,PRI,INSTRU«√O,SBGO,SSOK,APROXIMA«√O FINAL,APPROACH,VOO DE INSTRU«√O,NENHUM,0,5/31/2019
201801101642599,PTETB,ESCOLA DE AVIA«√O,AVI√O,EMBRAER,EMB-810C,PA34,PIST√O,BIMOTOR,2073,AT… 2250 KG,6,1978,BRASIL,BRASIL,PRI,INSTRU«√O,SBLO,SBLO,T¡XI,TAXI,VOO DE INSTRU«√O,LEVE,0,5/31/2019
201512132694667,PTETB,ESCOLA DE AVIA«√O,AVI√O,EMBRAER,EMB-810C,PA34,PIST√O,BIMOTOR,2073,AT… 2250 KG,6,1978,BRASIL,BRASIL,PRI,INSTRU«√O,SSOK,SSOK,DECOLAGEM,TAKEOFF,VOO DE INSTRU«√O,NENHUM,0,5/31/2019
201804261907075,PTETB,ESCOLA DE AVIA«√O,AVI√O,EMBRAER,EMB-810C,PA34,PIST√O,BIMOTOR,2073,AT… 2250 KG,6,1978,BRASIL,BRASIL,PRI,INSTRU«√O,SSOK,SSOK,PARTIDA DO MOTOR,STANDING,VOO DE INSTRU«√O,LEVE,0,5/31/2019
201105304116470,PTLVA,AEROCLUBE,AVI√O,PIPER AIRCRAFT,PA-34-200,PA34,PIST√O,BIMOTOR,1814,AT… 2250 KG,4,1973,ESTADOS UNIDOS,BRASIL,PRI,INSTRU«√O,****,****,DECOLAGEM,TAKEOFF,VOO DE INSTRU«√O,LEVE,0,5/31/2019
201007215007366,PTHRE,OPERADOR DE AERONAVE,HELICOPTERO,SIKORSKY AIRCRAFT,S-76A,S76,TURBOEIXO,BIMOTOR,4763,ENTRE 2250 E 5700 KG,14,1982,ESTADOS UNIDOS,BRASIL,TPX,T¡XI A…REO,****,****,SUBIDA,EN ROUTE,T¡XI A…REO,NENHUM,0,5/31/2019
201711131919144,PTVKD,OPERADOR DE AERONAVE,AVI√O,EMBRAER,EMB-820C CARAJA,PAT4,TURBOHELICE,BIMOTOR,3629,ENTRE 2250 E 5700 KG,9,1988,BRASIL,BRASIL,TPX,T¡XI A…REO,SBSV,SSLS,CRUZEIRO,EN ROUTE,T¡XI A…REO,NENHUM,0,5/31/2019
200907149647433,PTNKH,AEROCLUBE,AVI√O,NEIVA INDUSTRIA AERONAUTICA,EMB-711C,P28R,PIST√O,MONOMOTOR,1202,AT… 2250 KG,4,1977,BRASIL,BRASIL,PRI,INSTRU«√O,SBMT,SDTB,POUSO,LANDING,VOO DE INSTRU«√O,LEVE,0,5/31/2019
201903081932223,PTNKH,AEROCLUBE,AVI√O,NEIVA INDUSTRIA AERONAUTICA,EMB-711C,P28R,PIST√O,MONOMOTOR,1202,AT… 2250 KG,4,1977,BRASIL,BRASIL,PRI,INSTRU«√O,SBFL,SBMT,PROCEDIMENTO DE APROXIMA«√O IFR,APPROACH,VOO DE INSTRU«√O,NENHUM,0,5/31/2019
201812131534338,PTNKH,AEROCLUBE,AVI√O,NEIVA INDUSTRIA AERONAUTICA,EMB-711C,P28R,PIST√O,MONOMOTOR,1202,AT… 2250 KG,4,1977,BRASIL,BRASIL,PRI,INSTRU«√O,SBMT,SDUB,CRUZEIRO,EN ROUTE,VOO DE INSTRU«√O,NENHUM,0,5/31/2019
200907193657556,PTLSO,OPERADOR DE AERONAVE,AVI√O,BEECH AIRCRAFT,C90,BE9L,TURBOHELICE,BIMOTOR,4377,ENTRE 2250 E 5700 KG,10,1978,ESTADOS UNIDOS,BRASIL,TPX,T¡XI A…REO,****,****,SUBIDA,EN ROUTE,T¡XI A…REO,LEVE,0,5/31/2019
201104121659652,PPGCT,AEROCLUBE,AVI√O,AERO BOERO,AB-115,AB11,PIST√O,MONOMOTOR,770,AT… 2250 KG,2,1991,ARGENTINA,BRASIL,PRI,INSTRU«√O,SSBL,SSBL,DECOLAGEM,TAKEOFF,VOO DE INSTRU«√O,SUBSTANCIAL,0,5/31/2019
201611011138496,PPGCT,AEROCLUBE,AVI√O,AERO BOERO,AB-115,AB11,PIST√O,MONOMOTOR,770,AT… 2250 KG,2,1991,ARGENTINA,BRASIL,PRI,INSTRU«√O,SSBL,SSBL,T¡XI,TAXI,VOO DE INSTRU«√O,SUBSTANCIAL,0,5/31/2019
200902046755841,PTKYP,AEROCLUBE,AVI√O,CIA AERONAUTICA PAULISTA,CAP-4,PAUL,PIST√O,MONOMOTOR,587,AT… 2250 KG,2,1940,BRASIL,BRASIL,PRI,INSTRU«√O,****,****,CORRIDA APOS POUSO,LANDING,VOO DE INSTRU«√O,LEVE,0,5/31/2019
200910113821004,PTKYP,AEROCLUBE,AVI√O,CIA AERONAUTICA PAULISTA,CAP-4,PAUL,PIST√O,MONOMOTOR,587,AT… 2250 KG,2,1940,BRASIL,BRASIL,PRI,INSTRU«√O,****,****,CORRIDA APOS POUSO,LANDING,VOO DE INSTRU«√O,LEVE,0,5/31/2019
201201079087193,PTKYP,AEROCLUBE,AVI√O,CIA AERONAUTICA PAULISTA,CAP-4,PAUL,PIST√O,MONOMOTOR,587,AT… 2250 KG,2,1940,BRASIL,BRASIL,PRI,INSTRU«√O,****,****,DECOLAGEM,TAKEOFF,VOO DE INSTRU«√O,SUBSTANCIAL,0,5/31/2019
201411145608685,PTVOB,OPERADOR PARTICULAR,AVI√O,NEIVA INDUSTRIA AERONAUTICA,EMB-810D,PA34,PIST√O,BIMOTOR,2155,AT… 2250 KG,6,1991,BRASIL,BRASIL,TPP,PARTICULAR,SBBI,SSCP,CORRIDA APOS POUSO,LANDING,VOO PRIVADO,NENHUM,0,5/31/2019
201408162296216,PTVOB,OPERADOR PARTICULAR,AVI√O,NEIVA INDUSTRIA AERONAUTICA,EMB-810D,PA34,PIST√O,BIMOTOR,2155,AT… 2250 KG,6,1991,BRASIL,BRASIL,TPP,PARTICULAR,****,****,CORRIDA APOS POUSO,LANDING,VOO PRIVADO,LEVE,0,5/31/2019
201804111944179,PPGFK,AEROCLUBE,AVI√O,AERO BOERO,AB-115,AB11,PIST√O,MONOMOTOR,770,AT… 2250 KG,2,1992,ARGENTINA,BRASIL,PRI,INSTRU«√O,SIXE,SIXE,POUSO,LANDING,VOO DE INSTRU«√O,SUBSTANCIAL,0,5/31/2019
201607081723351,PPHLJ,OPERADOR PARTICULAR,AVI√O,NEIVA INDUSTRIA AERONAUTICA,56-C,PAUL,PIST√O,MONOMOTOR,660,AT… 2250 KG,2,1962,BRASIL,BRASIL,PRI,INSTRU«√O,SBJF,SBJF,DECOLAGEM,TAKEOFF,VOO DE INSTRU«√O,LEVE,0,5/31/2019
201106253358403,PTSOF,OPERADOR DE AERONAVE,AVI√O,EMBRAER,EMB-110P1,E110,TURBOHELICE,BIMOTOR,5670,ENTRE 2250 E 5700 KG,20,1990,BRASIL,BRASIL,TPX,T¡XI A…REO,****,****,SUBIDA,EN ROUTE,T¡XI A…REO,NENHUM,0,5/31/2019
201309067980368,PTSOF,OPERADOR DE AERONAVE,AVI√O,EMBRAER,EMB-110P1,E110,TURBOHELICE,BIMOTOR,5670,ENTRE 2250 E 5700 KG,20,1990,BRASIL,BRASIL,TPX,T¡XI A…REO,****,****,T¡XI,TAXI,T¡XI A…REO,NENHUM,0,5/31/2019
201308189721191,PTSOF,OPERADOR DE AERONAVE,AVI√O,EMBRAER,EMB-110P1,E110,TURBOHELICE,BIMOTOR,5670,ENTRE 2250 E 5700 KG,20,1990,BRASIL,BRASIL,TPX,T¡XI A…REO,****,****,CORRIDA APOS POUSO,LANDING,T¡XI A…REO,NENHUM,0,5/31/2019
201206227951836,PTSOF,OPERADOR DE AERONAVE,AVI√O,EMBRAER,EMB-110P1,E110,TURBOHELICE,BIMOTOR,5670,ENTRE 2250 E 5700 KG,20,1990,BRASIL,BRASIL,TPX,T¡XI A…REO,****,****,T¡XI,TAXI,T¡XI A…REO,NENHUM,0,5/31/2019
201304255617915,PTEMT,OPERADOR PARTICULAR,AVI√O,EMBRAER,EMB-810C,PA34,PIST√O,BIMOTOR,2073,AT… 2250 KG,3,1977,BRASIL,BRASIL,TPP,PARTICULAR,****,****,DECOLAGEM,TAKEOFF,VOO PRIVADO,NENHUM,0,5/31/2019
201005157838739,PTGKX,OPERADOR DE AERONAVE,AVI√O,EMBRAER,EMB-110P,E110,TURBOHELICE,BIMOTOR,5600,ENTRE 2250 E 5700 KG,20,1977,BRASIL,BRASIL,TPX,T¡XI A…REO,****,****,DECOLAGEM,TAKEOFF,T¡XI A…REO,NENHUM,0,5/31/2019
201004092544913,PTDSO,OPERADOR PARTICULAR,AVI√O,CESSNA AIRCRAFT,210K,C210,PIST√O,MONOMOTOR,1724,AT… 2250 KG,6,1970,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,****,****,POUSO,LANDING,VOO PRIVADO,LEVE,0,5/31/2019
201105105006675,PTDSO,OPERADOR PARTICULAR,AVI√O,CESSNA AIRCRAFT,210K,C210,PIST√O,MONOMOTOR,1724,AT… 2250 KG,6,1970,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SWNV,SWUA,POUSO,LANDING,VOO PRIVADO,SUBSTANCIAL,0,5/31/2019
201511098156650,PTEJF,OPERADOR PARTICULAR,AVI√O,EMBRAER,EMB-810C,PA34,PIST√O,BIMOTOR,2073,AT… 2250 KG,6,1977,BRASIL,BRASIL,TPP,PARTICULAR,SBFZ,SNOG,DESCIDA,EN ROUTE,VOO PRIVADO,NENHUM,0,5/31/2019
201705021226576,PTCHT,AEROCLUBE,AVI√O,PIPER AIRCRAFT,PA-30,PA30,PIST√O,BIMOTOR,1633,AT… 2250 KG,6,1966,ESTADOS UNIDOS,BRASIL,PRI,INSTRU«√O,SDAM,SDAM,CRUZEIRO,EN ROUTE,VOO DE INSTRU«√O,SUBSTANCIAL,2,5/31/2019
201407054496919,PTCHT,OPERADOR PARTICULAR,AVI√O,PIPER AIRCRAFT,PA-30,PA30,PIST√O,BIMOTOR,1633,AT… 2250 KG,6,1966,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,****,****,CIRCUITO DE TR√ÅFEGO,APPROACH,VOO PRIVADO,LEVE,0,5/31/2019
201712021225071,PTJVM,OPERADOR PARTICULAR,AVI√O,BEECH AIRCRAFT,A36,BE36,PIST√O,MONOMOTOR,1633,AT… 2250 KG,6,1974,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SBMG,SBMG,ARREMETIDA NO SOLO,APPROACH,VOO PRIVADO,SUBSTANCIAL,0,5/31/2019
201301056756311,PPKBS,AEROCLUBE,AVI√O,XAVANTE,A-122-B,A122,PIST√O,MONOMOTOR,840,AT… 2250 KG,2,1978,BRASIL,BRASIL,PRI,INSTRU«√O,****,****,POUSO,LANDING,VOO DE INSTRU«√O,LEVE,0,5/31/2019
201101023581475,PPKBS,AEROCLUBE,AVI√O,XAVANTE,A-122-B,A122,PIST√O,MONOMOTOR,840,AT… 2250 KG,2,1978,BRASIL,BRASIL,PRI,INSTRU«√O,****,****,CORRIDA APOS POUSO,LANDING,VOO DE INSTRU«√O,NENHUM,0,5/31/2019
201003213588565,PPKBS,AEROCLUBE,AVI√O,XAVANTE,A-122-B,A122,PIST√O,MONOMOTOR,840,AT… 2250 KG,2,1978,BRASIL,BRASIL,PRI,INSTRU«√O,****,****,RETA FINAL,APPROACH,VOO DE INSTRU«√O,NENHUM,0,5/31/2019
201004305917589,PPGJZ,AEROCLUBE,AVI√O,AERO BOERO,AB-115,AB11,PIST√O,MONOMOTOR,770,AT… 2250 KG,2,1992,ARGENTINA,BRASIL,PRI,INSTRU«√O,****,****,CORRIDA APOS POUSO,LANDING,VOO DE INSTRU«√O,NENHUM,0,5/31/2019
201011145295113,PPGJZ,AEROCLUBE,AVI√O,AERO BOERO,AB-115,AB11,PIST√O,MONOMOTOR,770,AT… 2250 KG,2,1992,ARGENTINA,BRASIL,PRI,INSTRU«√O,****,****,DECOLAGEM,TAKEOFF,VOO DE INSTRU«√O,LEVE,0,5/31/2019
201309189954598,PPGJZ,AEROCLUBE,AVI√O,AERO BOERO,AB-115,AB11,PIST√O,MONOMOTOR,770,AT… 2250 KG,2,1992,ARGENTINA,BRASIL,PRI,INSTRU«√O,****,****,POUSO,LANDING,VOO DE INSTRU«√O,SUBSTANCIAL,0,5/31/2019
201404133711085,PTHVM,ESCOLA DE AVIA«√O,HELICOPTERO,ROBINSON HELICOPTER,R22,R22,PIST√O,MONOMOTOR,622,AT… 2250 KG,2,1990,ESTADOS UNIDOS,BRASIL,PRI,INSTRU«√O,****,****,T¡XI,TAXI,VOO DE INSTRU«√O,NENHUM,0,5/31/2019
201102021820724,PTEIW,OPERADOR PARTICULAR,AVI√O,EMBRAER,EMB-810C,PA34,PIST√O,BIMOTOR,2073,AT… 2250 KG,7,1977,BRASIL,BRASIL,TPP,PARTICULAR,****,****,POUSO,LANDING,VOO PRIVADO,LEVE,0,5/31/2019
201112105075499,PTEIW,OPERADOR PARTICULAR,AVI√O,EMBRAER,EMB-810C,PA34,PIST√O,BIMOTOR,2073,AT… 2250 KG,7,1977,BRASIL,BRASIL,TPP,PARTICULAR,****,****,CRUZEIRO,EN ROUTE,VOO PRIVADO,NENHUM,0,5/31/2019
201302259331285,PTEIW,OPERADOR PARTICULAR,AVI√O,EMBRAER,EMB-810C,PA34,PIST√O,BIMOTOR,2073,AT… 2250 KG,7,1977,BRASIL,BRASIL,TPP,PARTICULAR,****,****,CORRIDA APOS POUSO,LANDING,VOO PRIVADO,LEVE,0,5/31/2019
200910244096665,PPGLQ,ESCOLA DE AVIA«√O,AVI√O,AERO BOERO,AB-115,AB11,PIST√O,MONOMOTOR,770,AT… 2250 KG,2,1992,ARGENTINA,BRASIL,PRI,INSTRU«√O,****,****,POUSO,LANDING,VOO DE INSTRU«√O,LEVE,0,5/31/2019
201410201886411,PPGYD,AEROCLUBE,AVI√O,NEIVA INDUSTRIA AERONAUTICA,56-B,PAUL,PIST√O,MONOMOTOR,660,AT… 2250 KG,2,1950,BRASIL,BRASIL,PRI,INSTRU«√O,****,****,T¡XI,TAXI,VOO DE INSTRU«√O,NENHUM,0,5/31/2019
201312188994022,PPFGM,AEROCLUBE,AVI√O,AERO BOERO,AB-115,AB11,PIST√O,MONOMOTOR,770,AT… 2250 KG,3,1988,ARGENTINA,BRASIL,PRI,INSTRU«√O,****,****,T¡XI,TAXI,VOO DE INSTRU«√O,NENHUM,0,5/31/2019
200909278651212,PPFGM,AEROCLUBE,AVI√O,AERO BOERO,AB-115,AB11,PIST√O,MONOMOTOR,770,AT… 2250 KG,3,1988,ARGENTINA,BRASIL,PRI,INSTRU«√O,****,****,CORRIDA APOS POUSO,LANDING,VOO DE INSTRU«√O,LEVE,0,5/31/2019
201008245248720,PPFGM,AEROCLUBE,AVI√O,AERO BOERO,AB-115,AB11,PIST√O,MONOMOTOR,770,AT… 2250 KG,3,1988,ARGENTINA,BRASIL,PRI,INSTRU«√O,****,****,ARREMETIDA NO SOLO,APPROACH,VOO DE INSTRU«√O,NENHUM,0,5/31/2019
201612202232496,PPFGM,AEROCLUBE,AVI√O,AERO BOERO,AB-115,AB11,PIST√O,MONOMOTOR,770,AT… 2250 KG,3,1988,ARGENTINA,BRASIL,PIN,INSTRU«√O,SBLO,SBLO,CRUZEIRO,EN ROUTE,VOO DE INSTRU«√O,NENHUM,0,5/31/2019
201602121542069,PPFGM,AEROCLUBE,AVI√O,AERO BOERO,AB-115,AB11,PIST√O,MONOMOTOR,770,AT… 2250 KG,3,1988,ARGENTINA,BRASIL,PRI,INSTRU«√O,SBBU,SBLO,CORRIDA APOS POUSO,LANDING,VOO DE INSTRU«√O,NENHUM,0,5/31/2019
201007319803937,PPFGM,AEROCLUBE,AVI√O,AERO BOERO,AB-115,AB11,PIST√O,MONOMOTOR,770,AT… 2250 KG,3,1988,ARGENTINA,BRASIL,PIN,INSTRU«√O,****,****,MANOBRA,MANEUVERING,VOO DE INSTRU«√O,INDETERMINADO,0,5/31/2019
201608151227444,PPFGM,AEROCLUBE,AVI√O,AERO BOERO,AB-115,AB11,PIST√O,MONOMOTOR,770,AT… 2250 KG,3,1988,ARGENTINA,BRASIL,PRI,INSTRU«√O,SBLO,SBLO,CORRIDA APOS POUSO,LANDING,VOO DE INSTRU«√O,LEVE,0,5/31/2019
201111277809762,PTION,OPERADOR PARTICULAR,AVI√O,CESSNA AIRCRAFT,177B,C177,PIST√O,MONOMOTOR,1134,AT… 2250 KG,4,1973,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SSKT,SSKT,CRUZEIRO,EN ROUTE,VOO PRIVADO,LEVE,0,5/31/2019
201012134945632,PTIUQ,OPERADOR DE AERONAVE,AVI√O,CESSNA AIRCRAFT,402B,C402,PIST√O,BIMOTOR,2858,ENTRE 2250 E 5700 KG,10,1973,ESTADOS UNIDOS,BRASIL,TPX,T¡XI A…REO,****,****,CORRIDA APOS POUSO,LANDING,T¡XI A…REO,SUBSTANCIAL,0,5/31/2019
201712111758299,PPFGR,AEROCLUBE,AVI√O,AERO BOERO,AB-115,AB11,PIST√O,MONOMOTOR,770,AT… 2250 KG,2,1988,ARGENTINA,BRASIL,PIN,INSTRU«√O,SSER,SSER,CORRIDA APOS POUSO,LANDING,VOO DE INSTRU«√O,LEVE,0,5/31/2019
201403281141656,PTLJB,OPERADOR DE AERONAVE,AVI√O,EMBRAER,EMB-810C,PA34,PIST√O,BIMOTOR,2073,AT… 2250 KG,7,1979,BRASIL,BRASIL,TPX,T¡XI A…REO,SSCL,SIFH,CORRIDA APOS POUSO,LANDING,T¡XI A…REO,SUBSTANCIAL,0,5/31/2019
201904051759466,PTNYT,OPERADOR PARTICULAR,AVI√O,NEIVA INDUSTRIA AERONAUTICA,EMB-711T,P28T,PIST√O,MONOMOTOR,1247,AT… 2250 KG,4,1980,BRASIL,BRASIL,TPP,PARTICULAR,SNPA,SBPR,APROXIMA«√O FINAL,APPROACH,VOO PRIVADO,NENHUM,0,5/31/2019
201603141907185,PTEOO,OPERADOR PARTICULAR,AVI√O,NEIVA INDUSTRIA AERONAUTICA,EMB-721C,P32R,PIST√O,MONOMOTOR,1633,AT… 2250 KG,7,1977,BRASIL,BRASIL,TPP,PARTICULAR,****,****,DECOLAGEM,TAKEOFF,VOO PRIVADO,LEVE,0,5/31/2019
200904179907254,PTEOO,OPERADOR PARTICULAR,AVI√O,NEIVA INDUSTRIA AERONAUTICA,EMB-721C,P32R,PIST√O,MONOMOTOR,1633,AT… 2250 KG,7,1977,BRASIL,BRASIL,TPP,PARTICULAR,****,****,POUSO,LANDING,VOO PRIVADO,SUBSTANCIAL,0,5/31/2019
201106283287320,PPGXB,AEROCLUBE,AVI√O,NEIVA INDUSTRIA AERONAUTICA,56-C,PAUL,PIST√O,MONOMOTOR,660,AT… 2250 KG,2,1962,BRASIL,BRASIL,PRI,INSTRU«√O,SBBP,SBBP,CORRIDA APOS POUSO,LANDING,VOO DE INSTRU«√O,LEVE,0,5/31/2019
201501064101373,PPGXB,AEROCLUBE,AVI√O,NEIVA INDUSTRIA AERONAUTICA,56-C,PAUL,PIST√O,MONOMOTOR,660,AT… 2250 KG,2,1962,BRASIL,BRASIL,PRI,INSTRU«√O,SBBP,SDVH,T¡XI,TAXI,VOO DE INSTRU«√O,LEVE,0,5/31/2019
201612081508285,PPGXB,AEROCLUBE,AVI√O,NEIVA INDUSTRIA AERONAUTICA,56-C,PAUL,PIST√O,MONOMOTOR,660,AT… 2250 KG,2,1962,BRASIL,BRASIL,PRI,INSTRU«√O,SBBP,SBBP,CORRIDA APOS POUSO,LANDING,VOO DE INSTRU«√O,NENHUM,0,5/31/2019
201310029352749,PTVLO,OPERADOR DE AERONAVE,AVI√O,EMBRAER,EMB-810D,PA34,PIST√O,BIMOTOR,2155,AT… 2250 KG,6,1990,BRASIL,BRASIL,TPX,T¡XI A…REO,SBBW,SBCG,CORRIDA APOS POUSO,LANDING,T¡XI A…REO,SUBSTANCIAL,0,5/31/2019
201807271407438,PTVLO,OPERADOR DE AERONAVE,AVI√O,EMBRAER,EMB-810D,PA34,PIST√O,BIMOTOR,2155,AT… 2250 KG,6,1990,BRASIL,BRASIL,TPX,T¡XI A…REO,SSEX,SBCG,APROXIMA«√O FINAL,APPROACH,VOO N√O REGULAR,NENHUM,0,5/31/2019
200911298090071,PTVIZ,OPERADOR PARTICULAR,AVI√O,NEIVA INDUSTRIA AERONAUTICA,EMB-810D,PA34,PIST√O,BIMOTOR,2155,AT… 2250 KG,6,1988,BRASIL,BRASIL,TPP,PARTICULAR,****,****,POUSO,LANDING,VOO PRIVADO,LEVE,0,5/31/2019
201905171746109,PTVIZ,OPERADOR PARTICULAR,AVI√O,NEIVA INDUSTRIA AERONAUTICA,EMB-810D,PA34,PIST√O,BIMOTOR,2155,AT… 2250 KG,6,1988,BRASIL,BRASIL,TPP,PARTICULAR,SJBH,SWHP,DECOLAGEM,TAKEOFF,VOO PRIVADO,SUBSTANCIAL,0,5/31/2019
201401263178485,PTVIZ,OPERADOR PARTICULAR,AVI√O,NEIVA INDUSTRIA AERONAUTICA,EMB-810D,PA34,PIST√O,BIMOTOR,2155,AT… 2250 KG,6,1988,BRASIL,BRASIL,TPP,PARTICULAR,****,****,T¡XI,TAXI,VOO PRIVADO,NENHUM,0,5/31/2019
201507061028454,PTVIZ,OPERADOR PARTICULAR,AVI√O,NEIVA INDUSTRIA AERONAUTICA,EMB-810D,PA34,PIST√O,BIMOTOR,2155,AT… 2250 KG,6,1988,BRASIL,BRASIL,TPP,PARTICULAR,SDCO,SBMT,APROXIMA«√O FINAL,APPROACH,VOO PRIVADO,NENHUM,0,5/31/2019
